"ID"	"wt_birth"	"car_wt"	"num_ribs"	"car_bf10"	"car_lma"	"sex"	"perc_duroc"	"sire"	"dam"	"litter"	"slgdt_cd"
"935"	2209	1.36	70.75	14	15.24	38.06	"M"	0.47330758692723	330	485	130	30
"936"	2211	1.81	75.74	14	22.86	45.16	"M"	0.468521402207836	330	485	130	28
"937"	2213	1.54	85.26	15	29.21	42.58	"M"	0.445038463292104	330	485	130	28
"939"	2217	1.45	86.62	16	33.02	32.9	"M"	0.492937447364314	330	485	130	30
"940"	2219	1.32	82.99	16	22.86	38.06	"M"	0.505511870160868	330	485	130	30
"941"	2221	1.13	76.19	16	17.78	38.71	"M"	0.453490303007755	326	470	131	33
"942"	2223	2	78.91	16	17.78	43.23	"M"	0.49106288925903	326	470	131	31
"943"	2225	1.5	89.34	15	40.64	34.19	"M"	0.489292661420993	326	470	131	31
"944"	2227	1.5	83.9	15	33.02	36.13	"M"	0.53137566036722	326	470	131	31
"945"	2229	1.45	75.74	15	35.56	34.84	"M"	0.449306034454665	326	470	131	32
"946"	2231	1.09	82.77	15	40.64	34.19	"M"	0.481316903707341	326	470	131	32
"947"	2239	1.45	92.97	14	48.26	34.84	"M"	0.398138527844053	328	318	132	33
"948"	2241	1.36	86.17	16	25.4	38.71	"M"	0.457297908538144	328	318	132	33
"949"	2243	1.41	89.34	16	33.02	40	"M"	0.541251533408676	326	489	133	31
"950"	2245	1.68	97.05	16	45.72	40	"M"	0.49525116770616	326	489	133	31
"951"	2247	1.09	82.54	16	20.32	39.35	"M"	0.462026595900054	326	489	133	33
"952"	2249	1.81	99.77	15	27.94	45.81	"M"	0.45063902446006	328	460	134	31
"953"	2253	1.59	85.71	14	27.94	41.94	"M"	0.581770449708723	328	460	134	33
"954"	2255	2.04	93.88	14	27.94	38.71	"M"	0.521167713200319	328	460	134	33
"955"	2259	1.72	90.25	14	38.1	39.35	"M"	0.523910573621888	328	460	134	31
"956"	2261	1.22	69.84	15	24.13	37.42	"M"	0.497446511148377	328	460	134	32
"957"	2263	1.63	79.59	14	30.48	36.77	"M"	0.311570901141988	328	460	134	32
"958"	2269	1.68	90.7	16	53.34	30.32	"M"	0.438502558789525	328	472	135	31
"959"	2273	1.22	81.18	15	30.48	41.29	"M"	0.405455007856115	328	472	135	31
"960"	2277	1.5	88.89	15	30.48	38.71	"M"	0.545058579747736	328	491	136	31
"961"	2279	2.13	86.62	16	25.4	32.9	"M"	0.505081626887829	328	491	136	31
"962"	2281	2.31	88.89	15	22.86	41.29	"M"	0.501714689810032	328	491	136	31
"963"	2285	2.27	81.63	15	22.86	34.19	"M"	0.525452080335038	328	319	137	31
"964"	2287	2.04	82.09	15	22.86	40.65	"M"	0.582491983099438	326	303	138	31
"965"	2289	1.54	83.9	15	30.48	36.77	"M"	0.494304265159524	326	303	138	33
"966"	2297	2.13	90.02	14	40.64	33.55	"M"	0.556919287960698	328	478	139	32
"967"	2301	1.36	77.1	15	25.4	36.13	"M"	0.462752101871437	328	478	139	33
"968"	2303	2.45	96.6	14	30.48	43.23	"M"	0.487995540751965	328	478	139	32
"969"	2305	2.4	83.9	15	33.02	38.71	"M"	0.480527807290326	328	478	139	31
"971"	2311	0.77	84.13	15	50.8	32.26	"M"	0.513635720156725	326	325	140	32
"972"	2315	1.45	87.98	16	27.94	40.65	"M"	0.477058384441427	326	325	140	31
"973"	2317	1.95	78.68	16	25.4	36.77	"M"	0.522985890372406	326	325	140	32
"974"	2323	1.18	89.34	14	27.94	34.84	"M"	0.499525230773535	326	456	141	33
"975"	2325	1.18	86.62	15	35.56	36.13	"M"	0.535700111925413	326	456	141	33
"976"	2327	1.72	85.26	15	25.4	43.87	"M"	0.393660887577432	311	160	142	31
"977"	2329	2.09	88.89	14	24.13	45.81	"M"	0.537578544966779	311	160	142	31
"978"	2333	1.45	89.34	15	40.64	36.13	"M"	0.499404319362196	311	160	142	31
